begintrip_at,begintrip_lat,begintrip_lng,dropoff_lat,dropoff_lng,uid
2015-02-23_15:07:49,36.1871,-86.7094,36.179,-86.6817,e42
2015-02-06_05:41:13,36.1558,-86.7278,36.163,-86.7013,d06
2015-02-23_03:16:29,36.1697,-86.7466,36.1697,-86.7467,108
2015-02-06_20:06:31,36.1808,-86.7239,36.1797,-86.7504,78a
2015-02-02_05:07:01,36.1797,-86.7778,36.1971,-86.6783,190
2015-02-19_18:05:16,36.1764,-86.6756,36.182,-86.702,7e4
2015-02-28_23:42:42,36.1749,-86.6954,36.1686,-86.7514,b26
2015-02-01_06:16:47,36.1559,-86.7309,36.166,-86.717,726
2015-02-12_05:15:18,36.1831,-86.7174,36.1539,-86.7368,da2
2015-02-02_00:00:49,36.1763,-86.75,36.1664,-86.7565,6be
2015-02-01_05:33:56,36.1718,-86.7586,36.1965,-86.7049,034
2015-02-24_13:20:09,36.1532,-86.7134,36.1669,-86.7506,3b8
2015-02-13_22:15:04,36.17,-86.7427,36.175,-86.6799,4b6
2015-02-18_01:23:51,36.1698,-86.7465,36.188,-86.702,004
2015-02-15_03:28:58,36.1694,-86.748,36.1562,-86.726,cb4
2015-02-23_14:54:12,36.1927,-86.704,36.1867,-86.6665,83e
2015-02-19_05:00:14,36.1712,-86.7628,36.1538,-86.7581,f9c
2015-02-08_16:12:11,36.1898,-86.6983,36.1799,-86.6925,8dc
2015-02-12_03:46:17,36.1769,-86.731,36.1559,-86.7254,bec
2015-02-15_02:33:53,36.1562,-86.7327,36.1541,-86.7265,990
2015-02-26_15:14:28,36.1667,-86.7468,36.17,-86.6937,eac
2015-02-16_12:09:29,36.1693,-86.655,36.1685,-86.7577,2fe
2015-02-01_19:26:45,36.1676,-86.7499,36.1673,-86.7535,3cc
2015-02-10_13:17:26,36.1734,-86.7579,36.1661,-86.754,52c
2015-02-13_11:14:05,36.1565,-86.7345,36.1664,-86.7439,5d0
2015-02-02_00:21:00,36.1826,-86.6634,36.171,-86.6754,a44
2015-02-04_13:26:53,36.1686,-86.7177,36.1679,-86.7023,80c
2015-02-07_20:35:04,36.1538,-86.7121,36.1649,-86.7041,afc
2015-02-28_19:52:42,36.1775,-86.694,36.1701,-86.6891,ff6
2015-02-13_11:06:21,36.1732,-86.6867,36.179,-86.6973,5e0
2015-02-18_14:51:53,36.1736,-86.6916,36.1799,-86.6637,9ea
2015-02-08_02:56:22,36.1554,-86.7203,36.17,-86.7,bc6
2015-02-10_23:42:38,36.1709,-86.687,36.1825,-86.6863,f6a
2015-02-28_07:16:19,36.1568,-86.7269,36.1511,-86.7189,b8a
2015-02-20_02:48:46,36.1559,-86.7272,36.1695,-86.7443,fe8
2015-02-07_04:42:06,36.1762,-86.7337,36.1678,-86.6831,f96
2015-02-01_04:07:14,36.1801,-86.6513,36.176,-86.6772,c18
2015-02-26_13:15:58,36.1929,-86.7701,36.1681,-86.754,afe
2015-02-15_07:02:49,36.1761,-86.6773,36.1607,-86.707,43a
2015-02-17_21:31:02,36.1824,-86.6621,36.165,-86.7384,eee
2015-02-06_04:34:24,36.1558,-86.7114,36.1677,-86.702,1d0
2015-02-25_13:58:46,36.1733,-86.7579,36.1665,-86.7544,52c
2015-02-01_06:27:01,36.1569,-86.7377,36.1725,-86.7735,fce
2015-02-22_10:44:58,36.152,-86.7295,36.1699,-86.7431,e7a
2015-02-22_06:19:36,36.1673,-86.7029,36.1756,-86.6983,d4e
2015-02-07_11:23:05,36.1655,-86.7027,36.1716,-86.746,a04
2015-02-12_03:27:12,36.1682,-86.7535,36.1646,-86.7401,660
2015-02-07_04:52:19,36.1594,-86.7021,36.1683,-86.7013,052
2015-02-13_05:32:01,36.1745,-86.7369,36.1623,-86.7361,360
2015-02-07_07:03:25,36.1546,-86.7263,36.1653,-86.7016,1a2
2015-02-02_12:34:22,36.1692,-86.753,36.1552,-86.7103,d38
2015-02-08_07:24:55,36.156,-86.7299,36.1689,-86.7465,cb4
2015-02-10_23:22:32,36.1806,-86.6799,36.1681,-86.7521,36e
2015-02-04_23:21:57,36.2017,-86.6849,36.1614,-86.7,b06
2015-02-13_01:26:04,36.1531,-86.7303,36.1555,-86.7202,a94
2015-02-09_14:52:00,36.165,-86.6984,36.1723,-86.6973,ec2
2015-02-15_17:02:09,36.1738,-86.6909,36.1678,-86.6833,6ea
2015-02-16_14:52:53,36.1641,-86.7401,36.1769,-86.7303,2b4
2015-02-13_05:10:37,36.1559,-86.7271,36.1686,-86.7012,89a
2015-02-24_02:01:48,36.17,-86.6902,36.152,-86.658,702
2015-02-28_22:42:38,36.1812,-86.6781,36.166,-86.717,726
2015-02-01_04:29:25,36.1536,-86.7349,36.1558,-86.7318,7fe
2015-02-13_14:26:31,36.1556,-86.7203,36.1664,-86.6863,fa8
2015-02-13_23:52:37,36.1545,-86.7256,36.1534,-86.734,f22
2015-02-08_00:20:30,36.1725,-86.7734,36.1679,-86.7522,790
2015-02-14_23:15:11,36.1714,-86.6862,36.1784,-86.6712,f2a
2015-02-06_04:40:56,36.1642,-86.7418,36.1572,-86.7303,a46
2015-02-28_04:41:29,36.1954,-86.7076,36.1783,-86.6913,c2a
2015-02-07_01:41:24,36.1665,-86.7027,36.1649,-86.7383,866
2015-02-11_15:50:26,36.1637,-86.6976,36.1719,-86.7,488
2015-02-08_07:43:59,36.1544,-86.7363,36.179,-86.6739,d9e
2015-02-19_13:29:31,36.1583,-86.7595,36.1667,-86.7535,4b8
2015-02-19_16:00:28,36.1825,-86.6783,36.1924,-86.6707,e80
2015-02-15_12:33:02,36.1709,-86.7,36.1672,-86.7444,e86
2015-02-14_07:12:28,36.157,-86.7363,36.1563,-86.7446,de8
2015-02-14_21:34:39,36.1653,-86.6993,36.1612,-86.7082,0fa
2015-02-15_20:41:15,36.179,-86.7309,36.1937,-86.7062,95a
2015-02-14_04:19:28,36.1673,-86.6913,36.1775,-86.6855,4e2
2015-02-18_05:31:56,36.183,-86.716,36.1806,-86.7657,33a
2015-02-18_04:52:39,36.1656,-86.7029,36.1754,-86.6404,e92
2015-02-27_19:52:43,36.1678,-86.7511,36.1792,-86.7312,69c
2015-02-14_04:40:03,36.1698,-86.7466,36.1581,-86.765,222
2015-02-15_03:48:26,36.1689,-86.7015,36.1643,-86.6972,6c4
2015-02-28_16:18:53,36.1764,-86.6762,36.1681,-86.6824,a7a
2015-02-23_21:50:59,36.1867,-86.6665,36.1928,-86.7039,83e
2015-02-15_01:21:06,36.1762,-86.6767,36.154,-86.7234,3ac
2015-02-18_22:40:44,36.1572,-86.7315,36.161,-86.7568,21a
2015-02-08_04:24:58,36.1673,-86.7517,36.1792,-86.7268,e80
2015-02-13_22:32:10,36.1817,-86.6768,36.1555,-86.7124,8ba
2015-02-01_23:25:29,36.1814,-86.6722,36.1869,-86.6887,ae8
2015-02-01_01:35:09,36.1664,-86.7346,36.1536,-86.7304,e6e
2015-02-14_02:04:35,36.172,-86.6866,36.1661,-86.7536,f64
2015-02-10_23:29:38,36.1567,-86.7588,36.1509,-86.75,c92
2015-02-24_14:07:46,36.1718,-86.6932,36.1674,-86.6859,108
2015-02-11_01:43:48,36.1683,-86.7523,36.1666,-86.7471,87c
2015-02-22_03:45:45,36.1698,-86.7463,36.1764,-86.6774,0ca
2015-02-17_23:10:45,36.1734,-86.7579,36.1847,-86.664,230
2015-02-14_01:15:05,36.1878,-86.6759,36.1935,-86.7063,4f6
2015-02-27_10:03:54,36.1625,-86.7371,36.17,-86.7431,6fa
2015-02-21_06:06:51,36.1711,-86.7634,36.1588,-86.7607,182
2015-02-24_23:06:20,36.1831,-86.6608,36.1842,-86.6771,6d2
2015-02-21_19:39:06,36.1802,-86.6627,36.1743,-86.6738,bae
2015-02-06_06:18:25,36.1559,-86.7332,36.1493,-86.7401,cba
2015-02-06_04:07:40,36.1643,-86.751,36.156,-86.7327,cf2
2015-02-07_04:09:03,36.1719,-86.7582,36.183,-86.7174,69c
2015-02-14_23:50:48,36.1683,-86.7013,36.1548,-86.7108,4e8
2015-02-24_23:17:57,36.1558,-86.7269,36.1644,-86.7299,986
2015-02-14_16:05:08,36.18,-86.7596,36.1667,-86.7532,d42
2015-02-12_23:20:48,36.1804,-86.6987,36.17,-86.6856,254
2015-02-20_17:15:45,36.1777,-86.698,36.1809,-86.7227,d14
2015-02-25_14:28:52,36.165,-86.6985,36.1676,-86.7066,e3c
2015-02-19_04:29:29,36.1826,-86.6919,36.1797,-86.7496,8c8
2015-02-13_03:03:38,36.1647,-86.7015,36.1589,-86.7046,ca4
2015-02-08_17:38:11,36.1711,-86.7003,36.1642,-86.664,ece
2015-02-27_03:06:40,36.1701,-86.6871,36.1814,-86.6662,088
2015-02-01_00:10:55,36.1564,-86.7221,36.1758,-86.6781,c5c
2015-02-07_06:58:17,36.1668,-86.7438,36.1723,-86.7732,706
2015-02-08_00:50:37,36.1763,-86.6985,36.1812,-86.6572,c10
2015-02-25_16:23:34,36.1764,-86.6739,36.1828,-86.6712,d96
2015-02-08_07:19:58,36.156,-86.731,36.164,-86.7015,f54
2015-02-18_23:11:42,36.1552,-86.7118,36.1648,-86.7513,49c
2015-02-05_19:27:35,36.1544,-86.6946,36.1674,-86.7025,a7a
2015-02-01_03:49:10,36.179,-86.6815,36.1843,-86.6675,4c2
2015-02-17_14:39:51,36.1793,-86.6623,36.1764,-86.6761,e5e
2015-02-14_20:41:56,36.1636,-86.7422,36.1637,-86.7694,862
2015-02-04_16:55:30,36.1958,-86.6733,36.1694,-86.6855,38e
2015-02-09_04:40:48,36.1719,-86.746,36.171,-86.7089,f2c
2015-02-01_07:14:02,36.1681,-86.7016,36.1654,-86.7123,616
2015-02-20_05:46:33,36.1771,-86.6975,36.1683,-86.703,eec
2015-02-16_19:15:40,36.1895,-86.6961,36.2006,-86.701,0ee
2015-02-11_03:34:45,36.1761,-86.6773,36.1943,-86.7076,c78
2015-02-01_19:43:47,36.1641,-86.7016,36.1552,-86.7117,356
2015-02-06_04:17:42,36.1558,-86.7115,36.1676,-86.703,e64
2015-02-05_15:12:20,36.1507,-86.7502,36.1654,-86.7542,c92
2015-02-25_01:06:45,36.1679,-86.7508,36.1611,-86.7569,230
2015-02-11_22:01:02,36.1551,-86.7117,36.1558,-86.7256,6c2
2015-02-09_21:49:35,36.1668,-86.751,36.175,-86.7529,8c0
2015-02-24_02:09:34,36.1931,-86.6589,36.171,-86.6754,a44
2015-02-09_06:58:09,36.1761,-86.6771,36.1864,-86.6903,ab2
2015-02-07_02:23:06,36.1722,-86.7543,36.1665,-86.7472,c04
2015-02-13_17:40:58,36.1612,-86.7567,36.1836,-86.6751,c48
2015-02-21_08:40:18,36.1634,-86.7004,36.172,-86.6984,dc6
2015-02-15_13:53:48,36.1549,-86.7284,36.1898,-86.7048,08c
2015-02-22_17:55:57,36.1808,-86.6805,36.1625,-86.6653,29c
2015-02-04_12:29:42,36.1697,-86.7448,36.1678,-86.7444,9b2
2015-02-09_12:34:02,36.167,-86.7035,36.1643,-86.6601,c3e
2015-02-22_02:34:27,36.1509,-86.7509,36.1508,-86.7498,c92
2015-02-05_04:54:27,36.1761,-86.6771,36.1682,-86.703,202
2015-02-21_03:17:06,36.1702,-86.6872,36.1698,-86.671,b4e
2015-02-16_02:34:06,36.2012,-86.7008,36.1894,-86.6959,0ee
2015-02-21_08:38:50,36.169,-86.746,36.1558,-86.7352,c08
2015-02-11_03:05:44,36.1575,-86.73,36.1663,-86.7028,04e
2015-02-01_09:04:02,36.1854,-86.6763,36.1752,-86.6766,60c
2015-02-28_07:42:43,36.1723,-86.6867,36.1631,-86.7128,e98
2015-02-16_04:15:30,36.1732,-86.6825,36.18,-86.6745,f9e
2015-02-21_04:22:03,36.1838,-86.6682,36.1594,-86.6704,24c
2015-02-21_04:30:57,36.1714,-86.7628,36.1763,-86.7577,aca
2015-02-11_03:13:41,36.1688,-86.7508,36.1713,-86.7005,2ba
2015-02-24_03:45:22,36.1685,-86.6986,36.1761,-86.6953,b92
2015-02-10_16:39:01,36.1513,-86.7211,36.1643,-86.7421,248
2015-02-07_21:25:58,36.18,-86.6635,36.1716,-86.7407,300
2015-02-14_06:17:00,36.1558,-86.7368,36.1558,-86.7254,360
2015-02-27_17:44:33,36.1774,-86.6454,36.1795,-86.6841,7ce
2015-02-19_07:01:48,36.1538,-86.7289,36.161,-86.7782,518
2015-02-11_01:35:03,36.18,-86.6821,36.1701,-86.6926,23e
2015-02-16_19:19:00,36.1716,-86.7463,36.1821,-86.7522,dc2
2015-02-18_17:27:07,36.1513,-86.7622,36.1513,-86.7622,e1e
2015-02-07_06:55:44,36.1765,-86.6755,36.1791,-86.669,a94
2015-02-15_01:35:54,36.1699,-86.7461,36.1927,-86.7071,0c8
2015-02-13_06:17:52,36.1664,-86.7044,36.172,-86.6984,31c
2015-02-01_05:58:29,36.1736,-86.6777,36.1699,-86.7464,dc2
2015-02-01_03:57:26,36.152,-86.7217,36.1563,-86.7352,822
2015-02-13_20:06:52,36.1626,-86.7368,36.17,-86.7429,602
2015-02-14_03:57:24,36.1659,-86.7171,36.1775,-86.6977,10a
2015-02-13_05:18:04,36.1784,-86.6985,36.1653,-86.7047,754
2015-02-10_13:49:04,36.1737,-86.6772,36.17,-86.6903,8c6
2015-02-28_02:11:39,36.1753,-86.6789,36.1709,-86.6775,ff2
2015-02-22_20:57:28,36.1736,-86.6791,36.1649,-86.7388,d66
2015-02-18_06:42:45,36.1761,-86.6773,36.176,-86.6778,636
2015-02-06_20:00:12,36.1655,-86.7539,36.1601,-86.7547,d50
2015-02-20_00:15:23,36.1556,-86.7263,36.1645,-86.7909,928
2015-02-14_07:05:44,36.17,-86.7483,36.1783,-86.6693,5bc
2015-02-08_04:05:17,36.1555,-86.7123,36.1502,-86.6717,a74
2015-02-28_23:15:18,36.1835,-86.6929,36.1783,-86.6716,a24
2015-02-01_00:21:39,36.1664,-86.7348,36.1549,-86.7345,c74
2015-02-20_05:28:29,36.1707,-86.687,36.1781,-86.6885,08c
2015-02-15_02:46:59,36.1551,-86.7117,36.1643,-86.7004,7f6
2015-02-23_15:16:00,36.1828,-86.6644,36.1701,-86.6901,d4a
2015-02-11_21:41:34,36.1676,-86.6858,36.1775,-86.6855,256
2015-02-14_05:16:35,36.1541,-86.7306,36.1558,-86.7303,e44
2015-02-06_14:08:33,36.1656,-86.6963,36.1809,-86.6576,762
2015-02-13_04:54:30,36.1673,-86.703,36.1654,-86.698,1d2
2015-02-23_13:00:51,36.182,-86.7642,36.167,-86.7483,9ba
2015-02-07_20:43:18,36.1898,-86.6976,36.162,-86.6982,1ee
2015-02-14_02:38:51,36.1551,-86.7116,36.1799,-86.6762,6ca
2015-02-16_20:17:30,36.151,-86.7267,36.1607,-86.757,c74
2015-02-14_01:21:19,36.1723,-86.7415,36.1696,-86.7449,91a
2015-02-27_14:49:02,36.1899,-86.7872,36.1753,-86.7662,0ac
2015-02-02_03:46:34,36.1653,-86.7008,36.1712,-86.7063,862
2015-02-24_16:57:11,36.1504,-86.718,36.1557,-86.7349,126
2015-02-18_04:54:32,36.1655,-86.7089,36.1612,-86.701,018
2015-02-13_21:02:03,36.1658,-86.754,36.1679,-86.683,726
2015-02-13_02:18:13,36.1702,-86.6878,36.1622,-86.7009,e5e
2015-02-08_05:20:28,36.1557,-86.724,36.1634,-86.7697,14a
2015-02-28_08:11:49,36.1709,-86.7086,36.1671,-86.7055,210
2015-02-08_07:35:46,36.1748,-86.7348,36.1711,-86.6717,a2a
2015-02-08_03:12:02,36.1557,-86.7237,36.1646,-86.7318,068
2015-02-02_17:11:05,36.1646,-86.7519,36.1664,-86.7372,d06
2015-02-28_18:53:14,36.1809,-86.6798,36.1592,-86.6654,20a
2015-02-22_07:29:28,36.1742,-86.6751,36.1555,-86.6666,2d0
2015-02-28_00:33:23,36.1736,-86.6918,36.1655,-86.7019,6a6
2015-02-01_05:05:27,36.1872,-86.6938,36.1766,-86.6717,d52
2015-02-05_14:24:16,36.1628,-86.7366,36.1549,-86.726,df8
2015-02-16_12:27:05,36.1784,-86.6701,36.164,-86.7479,12a
2015-02-24_18:17:49,36.1735,-86.6904,36.1667,-86.6878,ad0
2015-02-14_19:36:20,36.1691,-86.7554,36.1738,-86.7528,2ce
2015-02-10_03:52:14,36.1688,-86.7511,36.1565,-86.6743,738
2015-02-11_15:19:12,36.1736,-86.6778,36.1695,-86.6855,5ec
2015-02-06_14:08:17,36.1587,-86.7007,36.176,-86.6772,a22
2015-02-26_16:36:47,36.1674,-86.6909,36.1701,-86.743,2cc
2015-02-08_19:03:22,36.1788,-86.7298,36.1748,-86.6786,ea8
2015-02-01_06:02:25,36.1505,-86.7213,36.1647,-86.7371,3c8
2015-02-01_07:13:31,36.1669,-86.7531,36.1805,-86.6584,d14
2015-02-01_23:04:49,36.1544,-86.7217,36.157,-86.7564,78e
2015-02-20_20:34:28,36.1835,-86.6776,36.1897,-86.7112,962
2015-02-18_21:43:17,36.1619,-86.6647,36.1718,-86.6934,f4c
2015-02-01_00:44:44,36.1749,-86.6959,36.1595,-86.7108,5f8
2015-02-19_15:56:59,36.1893,-86.6511,36.1921,-86.7092,2a4
2015-02-14_18:56:31,36.1795,-86.7601,36.1715,-86.7471,eb8
2015-02-21_13:51:50,36.1726,-86.6709,36.1549,-86.7343,00c
2015-02-08_00:54:47,36.17,-86.6863,36.1781,-86.6918,966
2015-02-15_17:56:45,36.1752,-86.6799,36.1705,-86.6936,4b6
2015-02-21_04:39:15,36.1656,-86.7016,36.1751,-86.6979,e26
2015-02-21_06:28:16,36.1713,-86.7631,36.1754,-86.6963,a12
2015-02-17_07:19:49,36.1832,-86.718,36.1673,-86.7575,f6c
2015-02-27_03:33:55,36.1624,-86.7694,36.1792,-86.7313,364
2015-02-19_04:02:33,36.1719,-86.6984,36.1647,-86.7038,d12
2015-02-12_02:38:28,36.155,-86.7117,36.1572,-86.6657,f30
2015-02-28_15:04:35,36.1696,-86.7449,36.1817,-86.7201,464
2015-02-21_01:17:01,36.1772,-86.6859,36.1687,-86.7526,42e
2015-02-18_06:45:11,36.1803,-86.6742,36.1866,-86.6827,c30
2015-02-22_04:35:33,36.1674,-86.7459,36.1669,-86.7529,9ae
2015-02-27_00:26:12,36.1751,-86.6772,36.1655,-86.6914,e9e
2015-02-13_04:57:27,36.1559,-86.727,36.1709,-86.7073,972
2015-02-22_05:33:19,36.1839,-86.6737,36.1788,-86.6621,b32
2015-02-22_16:36:18,36.1793,-86.7618,36.1691,-86.7551,e6a
2015-02-05_22:34:54,36.1655,-86.7049,36.177,-86.7305,fa0
2015-02-28_02:45:37,36.1699,-86.7455,36.1573,-86.7581,288
2015-02-14_23:13:52,36.1667,-86.6877,36.1551,-86.7116,126
2015-02-14_04:17:28,36.1637,-86.7023,36.1748,-86.6975,b98
2015-02-25_17:03:57,36.1791,-86.6511,36.1675,-86.6859,b82
2015-02-14_03:24:24,36.1549,-86.7191,36.1544,-86.7332,3d0
2015-02-15_05:20:03,36.1694,-86.6962,36.1653,-86.7008,036
2015-02-19_02:35:19,36.1636,-86.7422,36.1518,-86.7271,370
2015-02-05_05:06:59,36.1683,-86.7014,36.1812,-86.6567,700
2015-02-14_23:04:48,36.1791,-86.7311,36.1713,-86.7463,2f2
2015-02-20_18:53:41,36.1679,-86.7025,36.1795,-86.6751,0fe
2015-02-17_06:02:06,36.1543,-86.7222,36.1635,-86.7421,6ee
2015-02-07_06:37:36,36.1633,-86.7005,36.1666,-86.7159,bb4
2015-02-01_20:54:30,36.1625,-86.7369,36.1556,-86.7178,75e
2015-02-12_05:20:08,36.1689,-86.7024,36.1805,-86.6834,80e
2015-02-01_06:30:53,36.1558,-86.7273,36.1643,-86.7062,07e
2015-02-21_19:56:57,36.1745,-86.6773,36.1539,-86.7159,78c
2015-02-28_22:54:55,36.17,-86.6869,36.1554,-86.7207,74e
2015-02-07_02:51:24,36.166,-86.7749,36.1555,-86.7202,27c
2015-02-20_21:47:15,36.1541,-86.7205,36.17,-86.7454,dce
2015-02-27_02:56:18,36.1709,-86.6869,36.1757,-86.6783,0c8
2015-02-07_07:06:43,36.201,-86.7009,36.18,-86.6577,76e
2015-02-08_05:26:31,36.1742,-86.693,36.1851,-86.6673,3ea
2015-02-22_23:22:16,36.1641,-86.6989,36.1759,-86.6938,026
2015-02-11_22:45:10,36.1557,-86.7255,36.1643,-86.751,6c2
2015-02-27_02:22:52,36.1634,-86.7423,36.1558,-86.7115,9b4
2015-02-03_15:28:56,36.183,-86.6706,36.1812,-86.6566,f20
2015-02-07_01:01:40,36.1672,-86.7475,36.1548,-86.7387,ba8
2015-02-07_07:00:51,36.1557,-86.7237,36.166,-86.7746,27c
2015-02-20_04:53:47,36.1882,-86.6913,36.1686,-86.7524,9ea
2015-02-16_16:52:13,36.1701,-86.743,36.1641,-86.699,b20
2015-02-22_19:38:45,36.1848,-86.66,36.1664,-86.7348,23c
2015-02-28_04:08:40,36.1688,-86.7014,36.1628,-86.7009,b7a
2015-02-06_15:57:26,36.1802,-86.6951,36.1675,-86.6854,d32
2015-02-12_14:45:38,36.1772,-86.6742,36.17,-86.7039,5a8
2015-02-15_00:51:55,36.1935,-86.7063,36.1792,-86.7304,18e
2015-02-04_02:13:11,36.1717,-86.6971,36.1785,-86.6887,f78
2015-02-28_23:27:56,36.1792,-86.6522,36.1643,-86.6634,3ec
2015-02-21_06:55:15,36.196,-86.707,36.1768,-86.6709,c46
2015-02-15_16:09:50,36.1695,-86.7449,36.1684,-86.7528,41a
2015-02-04_17:22:34,36.1744,-86.6774,36.1673,-86.6909,85e
2015-02-28_20:15:46,36.1628,-86.7333,36.1919,-86.7847,eee
2015-02-15_00:25:16,36.1668,-86.7467,36.1693,-86.748,340
2015-02-05_01:30:22,36.1736,-86.6873,36.1678,-86.6831,bf4
2015-02-19_23:56:34,36.154,-86.7305,36.1643,-86.7401,16a
2015-02-15_17:10:00,36.1637,-86.7008,36.1691,-86.7062,06c
2015-02-14_06:12:26,36.1559,-86.7322,36.1814,-86.6665,d82
2015-02-01_03:07:01,36.1625,-86.7367,36.1548,-86.7229,39e
2015-02-02_14:22:47,36.1754,-86.6981,36.1679,-86.7023,45e
2015-02-13_23:32:33,36.1772,-86.7078,36.1649,-86.7391,6f6
2015-02-14_22:53:40,36.1686,-86.7475,36.1688,-86.7078,95c
2015-02-01_06:32:43,36.1623,-86.7014,36.168,-86.7124,a7a
2015-02-06_22:01:33,36.17,-86.7431,36.1655,-86.705,5be
2015-02-13_00:20:02,36.1768,-86.731,36.1681,-86.7507,8c8
2015-02-14_00:57:17,36.1549,-86.7285,36.1889,-86.7009,81a
2015-02-22_04:28:24,36.171,-86.7455,36.1561,-86.732,6c4
2015-02-20_21:50:43,36.163,-86.7355,36.1699,-86.7452,b86
2015-02-22_05:08:43,36.156,-86.7317,36.1698,-86.7465,bf4
2015-02-20_02:07:13,36.1698,-86.746,36.1754,-86.6563,dfe
2015-02-01_05:32:39,36.1675,-86.6803,36.176,-86.6773,968
2015-02-27_05:29:40,36.1647,-86.7075,36.1755,-86.6981,45e
2015-02-28_07:35:06,36.1557,-86.727,36.1632,-86.7755,3de
2015-02-28_14:51:15,36.1838,-86.7593,36.1678,-86.7512,f36
2015-02-05_02:48:14,36.1695,-86.7444,36.1611,-86.757,5a4
2015-02-23_09:41:19,36.1692,-86.7528,36.1703,-86.741,2bc
2015-02-08_04:35:15,36.1761,-86.6772,36.1858,-86.7089,2b8
2015-02-01_01:53:13,36.1935,-86.6639,36.1871,-86.6937,02a
2015-02-21_19:50:20,36.1664,-86.7444,36.1672,-86.7021,9e6
2015-02-08_02:11:32,36.1649,-86.7403,36.1787,-86.7001,ad6
2015-02-10_23:35:32,36.1578,-86.7247,36.1493,-86.7402,cba
2015-02-16_02:05:01,36.1654,-86.7481,36.1508,-86.7501,c92
2015-02-20_20:24:43,36.1573,-86.6638,36.1814,-86.6574,a3c
2015-02-13_23:38:25,36.1693,-86.7446,36.1656,-86.7449,41a
2015-02-26_01:53:23,36.18,-86.713,36.1826,-86.661,38e
2015-02-05_01:46:54,36.171,-86.7055,36.1689,-86.7013,5c8
2015-02-18_01:55:33,36.1618,-86.7446,36.1571,-86.7272,0b2
2015-02-24_05:24:19,36.1705,-86.6858,36.1632,-86.6652,ef2
2015-02-26_01:09:22,36.1737,-86.6765,36.1643,-86.6651,3c6
2015-02-14_05:52:53,36.1565,-86.6643,36.1725,-86.6912,9b0
2015-02-28_20:50:05,36.1831,-86.6609,36.1775,-86.6855,4e2
2015-02-21_07:01:31,36.1559,-86.73,36.1621,-86.7689,aec
2015-02-07_05:05:16,36.1625,-86.7095,36.1625,-86.7095,4a6
2015-02-08_23:53:18,36.1638,-86.6975,36.1692,-86.6991,488
2015-02-07_06:02:57,36.1741,-86.6781,36.168,-86.6807,722
2015-02-21_07:14:58,36.162,-86.7461,36.1511,-86.7485,94e
2015-02-01_00:43:04,36.1557,-86.7593,36.1559,-86.7308,51e
2015-02-22_20:03:42,36.17,-86.6906,36.1709,-86.677,cc2
2015-02-10_14:17:17,36.1496,-86.7427,36.1757,-86.6787,b32
2015-02-03_04:18:46,36.186,-86.6952,36.1768,-86.6756,3bc
2015-02-07_04:22:11,36.1764,-86.7332,36.1674,-86.7013,3a8
2015-02-16_01:46:23,36.1702,-86.6936,36.157,-86.6985,7fc
2015-02-28_04:50:08,36.1646,-86.6989,36.1716,-86.7002,390
2015-02-16_09:49:59,36.1673,-86.6909,36.1781,-86.6789,cd6
2015-02-17_14:02:06,36.1763,-86.758,36.1675,-86.7458,dc2
2015-02-23_14:59:22,36.1803,-86.7439,36.1746,-86.7666,6a8
2015-02-01_04:12:08,36.1562,-86.7666,36.1497,-86.7625,d4c
2015-02-06_14:41:12,36.1661,-86.7455,36.1825,-86.7388,226
2015-02-14_04:15:46,36.18,-86.6764,36.1771,-86.65,4b0
2015-02-08_03:13:07,36.1723,-86.7735,36.1651,-86.7399,ba0
2015-02-07_03:52:17,36.1798,-86.6802,36.1787,-86.6935,3b6
2015-02-28_09:58:07,36.1651,-86.7005,36.1652,-86.7007,e50
2015-02-28_23:05:26,36.1675,-86.6855,36.1814,-86.6723,d58
2015-02-07_06:29:36,36.1664,-86.7412,36.1684,-86.7581,98c
2015-02-26_21:55:50,36.1666,-86.7471,36.1683,-86.7526,b54
2015-02-07_02:00:10,36.1759,-86.6771,36.1637,-86.7008,aae
2015-02-27_01:01:34,36.1571,-86.7052,36.1664,-86.7348,9fc
2015-02-16_22:34:44,36.151,-86.7261,36.188,-86.7126,108
2015-02-21_07:27:42,36.1551,-86.7363,36.1546,-86.7193,668
2015-02-07_19:21:07,36.1547,-86.721,36.1678,-86.7031,970
2015-02-04_14:52:23,36.1689,-86.7179,36.1679,-86.7019,100
2015-02-14_02:57:26,36.1804,-86.6705,36.1561,-86.731,268
2015-02-20_04:17:06,36.1553,-86.7106,36.1725,-86.7735,ec8
2015-02-15_05:00:33,36.1685,-86.7486,36.1617,-86.7058,15a
2015-02-01_03:07:50,36.183,-86.7174,36.1558,-86.7274,b76
2015-02-10_15:49:38,36.1614,-86.7113,36.1648,-86.7519,bf8
2015-02-06_20:11:30,36.1809,-86.7225,36.1774,-86.6979,d14
2015-02-08_03:57:48,36.1675,-86.6855,36.1751,-86.7359,c9c
2015-02-08_19:39:21,36.167,-86.686,36.1701,-86.7431,9f2
2015-02-24_19:48:52,36.1831,-86.6758,36.1628,-86.7086,ebe
2015-02-03_03:10:16,36.182,-86.6676,36.1764,-86.6756,0c2
2015-02-22_06:53:30,36.1892,-86.7001,36.1715,-86.6858,c40
2015-02-27_22:11:17,36.1806,-86.7599,36.167,-86.7506,a36
2015-02-03_23:28:33,36.1557,-86.7277,36.1695,-86.7472,68a
